id,Comment,Label,source_label
ext_00290,Full news jaldi bidri,Non-Hate,Not_offensive
ext_00291,Swalpa aerial tara ide.,Non-Hate,Not_offensive
ext_00292,Kachada no 1 film...thu nim mukakke...taste ye illla...badkobeku.,Hate,Offensive_Targeted_Insult_Group
ext_00293,Movie nija chanagila guru,Hate,Offensive_Targeted_Insult_Group
ext_00294,@Arun Jaanu  chikk magunu kelu boss andre yaaru anta,Hate,Offensive_Targeted_Insult_Individual
ext_00295,Super song buddy,Non-Hate,Not_offensive
ext_00296,Guru namaskara ennu chennagi tale dhengu.sonu Gowda bin*** Gowda evarge ennu tale li brain Ella anusutte,Hate,Offensive_Targeted_Insult_Group
ext_00297,Olledaytu bidi mem,Non-Hate,Not_offensive
ext_00298,Bro na tiktok use madath idila but ivga tiktok installed madi  single star rating kotu uninstall madini,Non-Hate,Not_offensive
ext_00299,Idu charitre srustiso avathaara,Non-Hate,Not_offensive
ext_00300,Dinkchaak haadugalanna keli besottogiro kannada janatege adhbhuta rasadoutana koduva different haadu....... Ravichandran avra aa haadugala habba nenapayitu..... Blockbuster ASN,Non-Hate,Not_offensive
ext_00301,Rakshit yake ista gotha friend's na jote yalli yavagllu ittikondiru thare,Non-Hate,Not_offensive
ext_00302,Song ge unlike kotiroo sulimakala,Hate,Offensive_Targeted_Insult_Group
ext_00303,Devaru annonu idaane Andre avru shaapa kottidddu nijaane aagidre avru idde iruttaare elllooo ondu jaagadallli manushyara kannige kaanollla aste jaiii Sri Krishna,Non-Hate,Not_offensive
ext_00304,Amazon prime music ali ide.,Non-Hate,Not_offensive
ext_00305,Sir ond mathelthini  ond sarkara minimom 20 Varsha irbeku avaga desha abiruddiagokke ankula aguthe brastachara nilbeku,Non-Hate,Not_offensive
ext_00306,@Dayananda C sir ivaga hagalla belige call maditini heli. Prashne keltini. Political bittu . Abhirudhi bagge keltini heli.,Non-Hate,Not_offensive
ext_00307,@Troll Stupid Fans ley gaandu soole magane modlu ninnathra adu idiya antha nodkolo hodiyoke bandu hodsokondanthu hogthiya,Hate,Offensive_Targeted_Insult_Individual
ext_00308,Yen song guru...benki #ASN,Non-Hate,Not_offensive
ext_00309,Barbeaku hogbeku aste  nav ತು೦ಬಾ ಹೀರೋ s ನೋಡಿ sakhgidhe ok good luck,Non-Hate,Not_offensive
ext_00310,Nin yavag nodidde baggi avn potential. Muchole,Hate,Offensive_Targeted_Insult_Individual
ext_00311,chindu guru ninu,Non-Hate,Not_offensive
ext_00312,Yen  comedy guru  gulaab jamunu,Non-Hate,Not_offensive
ext_00313,96 film tamil alli blockbuster... gultoo,Non-Hate,Not_offensive
ext_00314,Tappenu illa guru nijvaglu super..  Tik tok support madovrige kelge mele guta odibeku guru..,Hate,Offensive_Targeted_Insult_Group
ext_00315,Kannada cinema nimma antha budhijeevi na ullaskollalike agilla antha tumbaa bejaar aagute.,Non-Hate,Not_offensive
ext_00316,Kaytidde bro Yarana  lyrics aktara anta 🥰🥰tq,Non-Hate,Not_offensive
ext_00317,Supeeeeeeeeeeeeeeeer  .................. nam ajjii held nenap,Non-Hate,Not_offensive
ext_00318,Fan aagode bayya NiNgE..,Non-Hate,Not_offensive
ext_00319,I like dis song i not like k .g .f,Hate,Offensive_Targeted_Insult_Group
ext_00320,Nim video yella entertainment ede keep rocking,Non-Hate,Not_offensive
ext_00321,En helde guru..... Super agi helde....... #RIP Tiktok,Non-Hate,Not_offensive
ext_00322,Nice janapada shyale,Non-Hate,Not_offensive
ext_00323,Bosdike nimmappa sattaga ninu mosale kanniruhaktiyo..I'll a shocky madtiyo no do na madarchod.,Hate,Offensive_Targeted_Insult_Individual
ext_00324,Movie sakathage edi.. nodi...,Non-Hate,Not_offensive
ext_00325,Ji d boss I love you d boss,Non-Hate,Not_offensive
ext_00326,And Narayan swamy yaru yava uru,Non-Hate,Not_offensive
ext_00327,@Prasad Raj tulunad and kannada bashe meli abhimana super guru,Non-Hate,Not_offensive
ext_00328,Hands UP​... ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... #ASN waiting for you,Non-Hate,Not_offensive
ext_00329,Number 1 movie,Non-Hate,Not_offensive
ext_00330,Sakath guru....  Avan amman innu rost madri broooo nAvarella nam INDIA  dalle erbardu hag rost madri..  Guru,Hate,Offensive_Targeted_Insult_Group
ext_00331,Pubgi kooda ban agbikittu,Non-Hate,Not_offensive
ext_00332,Simple star aata kalthkonde akadake bandirodu really doddlekka,Non-Hate,Not_offensive
ext_00333,Kannada cinema belisi,Non-Hate,Not_offensive
ext_00334,Full fidaaaaaaaa.....!!!,Non-Hate,Not_offensive
ext_00335,Please sir Tik tak bide,Non-Hate,Not_offensive
ext_00336,Loo baccha koura holle avaru,Hate,Offensive_Targeted_Insult_Individual
ext_00337,Bro iverella made in china,Non-Hate,Not_offensive
ext_00338,@Kirankumarkk Gowda muchtiya solpa?,Hate,Offensive_Targeted_Insult_Individual
ext_00339,0% ಜಾತ್ರೆ..n100% talent.....,Non-Hate,Not_offensive
ext_00340,Kannadad nijvad hero,Non-Hate,Not_offensive
ext_00341,I feel sandalwood have not lost shankarnag after seeing RS2,Non-Hate,Not_offensive
ext_00342,Illa guru.. Ashwatama na.. Bhaashe ivrige. Barutte ansutte....,Non-Hate,Not_offensive
ext_00343,Delete tiktok your details are also hacking Chinese,Hate,Offensive_Targeted_Insult_Other
ext_00344,@Manju Sl nಹೌದು ಸರ್,Non-Hate,Not_offensive
ext_00345,Very good movie,Non-Hate,Not_offensive
ext_00346,@TROLL MONSTER_KANNADA nNimm Todeya release gu modale damaar,Hate,Offensive_Targeted_Insult_Group
ext_00347,Anna super agi edit madidiya,Non-Hate,Not_offensive
ext_00348,It is toooo best sir... nIdann nodi  adru arta madkobeku rajkaranigalu...,Non-Hate,Not_offensive
ext_00349,Super sang guru,Non-Hate,Not_offensive
ext_00350,Banni hagadre matadaskond barona,Non-Hate,Not_offensive
ext_00351,Supper pa ........ Continue the work. ...  Tiktok videos nodi nodi thale kettogithu.............jai modi jai jai modi......,Non-Hate,Not_offensive
ext_00352,Song Yarige Ista Agede Lika Me,Non-Hate,Not_offensive
ext_00353,Dr. Shambhu Baligaaravarige Thumba Dhanyavadagalu,Non-Hate,Not_offensive
ext_00354,Super Bhai   nice comments  nSuper voice Anna nedu,Non-Hate,Not_offensive
ext_00355,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,Hate,Offensive_Targeted_Insult_Group
ext_00356,Awesome  estu sari kellidru innod sari kellonna anstide. Addictive music nStory looks like Rango.,Hate,Offensive_Targeted_Insult_Individual
ext_00357,Sir nimm number Kodi  2 minit matadabeku,Non-Hate,Not_offensive
ext_00358,Kannada namma modala aadyathe aagirbeku,Non-Hate,Not_offensive
ext_00359,Ending nalli looti heg sikthu avnge.. movie nalli thorsode illa ..,Non-Hate,Not_offensive
ext_00360,Yalla sule makkalu jasti thu,Hate,Offensive_Targeted_Insult_Other
ext_00361,Sari guru nan Rc nodod irli ninu illi bandiro cmnts nodu ninge gotthagutthe,Hate,Offensive_Targeted_Insult_Individual
ext_00362,Nagarjuna avaru lyrics bardirodhu!!,Non-Hate,Not_offensive
ext_00363,Nama D Boss Nimaage kanditha Sahaya madthare sir,Non-Hate,Not_offensive
ext_00364,Super guru ninu love you,Non-Hate,Not_offensive
ext_00365,Love from Kerala anteeri adre olle movie ge support madalla.,Non-Hate,Not_offensive
ext_00366,Tag it to bindu lowda.... Avalammana thikana kheya,Hate,Offensive_Targeted_Insult_Individual
ext_00367,100 times e song keldhe super,Non-Hate,Not_offensive
ext_00368,Dboss fans erbeku,Hate,Offensive_Targeted_Insult_Group
ext_00369,Super lyrics guru,Non-Hate,Not_offensive
ext_00370,Howdu huliya,Non-Hate,Not_offensive
ext_00371,Continue 8 sali kelide song bejare aglilla chindi song and music,Non-Hate,Not_offensive
ext_00372,@Troll Stupid Fans buildup raaja neen est janunna nodidya choolnanmagne,Hate,Offensive_Targeted_Insult_Individual
ext_00373,Avanae srimannarayana...- Eddhu Charitra shrushtisuva avatara.... 🤗,Non-Hate,Not_offensive
ext_00374,Sir chinag Takkar kodo innond deshaneilva    prapanchdalli,Non-Hate,Not_offensive
ext_00375,🤣🤣 sakath guru,Non-Hate,Not_offensive
ext_00376,Bro well said superb,Non-Hate,Not_offensive
ext_00377,@Dayananda C lol judge ge lancha kottu jailge hogi bandirorna CM madiroru 420 BJP,Hate,Offensive_Targeted_Insult_Group
ext_00378,ಅನವರತ mattu ಅವಿರತ eradu samana artha iro padagalu,Non-Hate,Not_offensive
ext_00379,Super Song...,Non-Hate,Not_offensive
ext_00380,@Vinay kumar sari nim balegara yake shaata ella kithu thalege anstondidane shaatukobba-3_The power of shaata promotion ga🤣🤪,Hate,Offensive_Targeted_Insult_Individual
ext_00381,nan Film  or TV serial  producer agidre nimge patra create madi olle  sambhavne kottu act mado chance kodtidde,Non-Hate,Not_offensive
ext_00382,Bookmyshow nalli Robert ge interest kodi,Non-Hate,Not_offensive
ext_00383,Rasmika ge urskadru sapport madi,Hate,Offensive_Targeted_Insult_Individual
ext_00384,@SK Productions Shnakar nag anna nice man,Non-Hate,Not_offensive
ext_00385,@Nandi Parthasarathi ರಂಡಿ,Hate,Offensive_Targeted_Insult_Individual
ext_00386,@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo,Hate,Offensive_Targeted_Insult_Individual
ext_00387,Vijay prakash sir super voice,Non-Hate,Not_offensive
ext_00388,Tik talkgintha nivu mado roast  best guru,Non-Hate,Not_offensive
ext_00389,Nimge edu funny ansutha,Hate,Offensive_Targeted_Insult_Individual
ext_00390,Bro e tiktok madovrna modlu thuldu sayisbeku ...nBari bildup kodo sedegale erodu bvrc galu,Hate,Offensive_Targeted_Insult_Other
ext_00391,Super song alva,Non-Hate,Not_offensive
ext_00392,Love you boss super,Non-Hate,Not_offensive
ext_00393,Super Film sir account number kodi amount hakabeku nijavgalu,Non-Hate,Not_offensive
ext_00394,@Megharaj 1 bro avru all best ellidu d fans ge ne nOdeya,Non-Hate,Not_offensive
ext_00395,Btv avra hatra video clip irbodu.... ಇದ್ರೆ ಹಾಕಿ plzz,Non-Hate,Not_offensive
ext_00396,All the best n      Yella  kannadigana paravagi nYella nataru nammavare,Non-Hate,Not_offensive
ext_00397,Super agi hugdidiya bro,Non-Hate,Not_offensive
ext_00398,Kannada ಚಿತ್ರರಂಗಕ್ಕೆ ... Signature movie agutte.. avane ಶ್ರೀಮನ್ನಾರಾಯಣ....,Non-Hate,Not_offensive
ext_00399,I love u sir,Non-Hate,Not_offensive
ext_00400,niddeburak thumba ne strong iddane guru,Non-Hate,Not_offensive
ext_00401,prajwal devaraj career best movie.,Non-Hate,Not_offensive
ext_00402,Ninv super agi video madtira bro,Non-Hate,Not_offensive
ext_00403,@Chaitanya P hwdu,Non-Hate,Not_offensive
ext_00404,how u told ?nivu heg heltiya bro,Non-Hate,Not_offensive
ext_00405,Helodannu kadime madu antialla desha uddarane,Hate,Offensive_Targeted_Insult_Individual
ext_00406,Sir eega navu uthpadane madidanna vedeshakee yavareeti procedure mulaka kalstatee.yavdee lancha eladee.,Non-Hate,Not_offensive
ext_00407,Nam guru songs always different,Non-Hate,Not_offensive
ext_00408,@vinoddevadiga Jogimane neev irodh elli?,Non-Hate,Not_offensive
ext_00409,Ho guru adu pubg alla  adu yav game antha modlu thilko ninu,Hate,Offensive_Targeted_Insult_Individual
ext_00410,Avnu bandiddre avana video akki,Non-Hate,Not_offensive
ext_00411,@Syed Akbar hello srk athava salman khan fan... Ninge race 3 ne sari... nnnnSuper story alvaa race 3,Non-Hate,Not_offensive
ext_00412,Super songr new rekard break madly,Non-Hate,Not_offensive
ext_00413,ASN asli sir benga ayti re song,Non-Hate,Not_offensive
ext_00414,Idu esta Janagalage like aagide,Non-Hate,Not_offensive
ext_00415,Huchha Venkatsene west Indies... Al the best asn...,Hate,Offensive_Targeted_Insult_Individual
ext_00416,Super jai D boss,Non-Hate,Not_offensive
ext_00417,@shiva prakash avru legends. Kannada film industry Annu ee varege thegondu bandirodu avre. Avrinda ivthina actors ge easy agirodu. nIdara madyadalli kannada film industry track kalkondithu,Non-Hate,Not_offensive
ext_00418,En guru ning isht like,Non-Hate,Not_offensive
ext_00419,Superb guru...hogiri makke tiktok ishta padorige,Non-Hate,Not_offensive
ext_00420,Pakka kannadigana Movie super,Non-Hate,Not_offensive
ext_00421,Pakka! And KGF Chapter II ಇದಕ್ಕಿಂತ inna ದೊಡ್ಡ ರಾಜ್ಯ ನೇ ಕಟ್ಟುತ್ತೇ! Waiting for Asn & KGF II,Non-Hate,Not_offensive
ext_00422,Pls in hindi,Non-Hate,Not_offensive
ext_00423,Super guru neevu,Non-Hate,Not_offensive
ext_00424,D boss love ers 1 like madi,Non-Hate,Not_offensive
ext_00425,anna super anna,Non-Hate,Not_offensive
ext_00426,R u tok tok girl??,Non-Hate,Not_offensive
ext_00427,Nanu 2 weaks ninda huccha agbitidini boss song ge fiddha agbitidini,Non-Hate,Not_offensive
ext_00428,Bro ondu hellla nandu nan desha consumer economy navu producer economy agbeku. Edu agbeku andre swantha bussinessd madodu kalisabeku. Ellli job edre great ade entrprenuer r bussinesss madtidini andre yalru chikkkadagi nodtare madve agoke hudginu kodollla. Encouragrment ellla guru,Non-Hate,Not_offensive
ext_00429,Gurudesh pandey sir remake madobadlu swamek    madi sir,Non-Hate,Not_offensive
ext_00430,idu charitre shrushtrisuva avatara = idu charithre shrushtusuva haadu,Non-Hate,Not_offensive
ext_00431,100 ಕೋಟಿ ಫಾರ್ month or day haa anna,Non-Hate,Not_offensive
ext_00432,Paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla,Hate,Offensive_Targeted_Insult_Individual
ext_00433,super bro love you,Non-Hate,Not_offensive
ext_00434,Tik tok beda Anna,Non-Hate,Not_offensive
ext_00435,Agithu parichaya YouTube nalli....nSneha suruvaythu WhatsApp nalli....nMundu varida adhyaya...!,Non-Hate,Not_offensive
ext_00436,Ajanish Loknath en music kottiddiya ಗುರು ಚಿಂದಿ,Non-Hate,Not_offensive
ext_00437,Naa innomme e movie naodalla  avanajji eradu dina aytu hale hudgi nenapagi uta illa nidde illa sayotara annistide,Hate,Offensive_Targeted_Insult_Individual
ext_00438,@madhukumar madhukumar ks for a kind information.... audio lunch....🤔,Hate,Offensive_Targeted_Insult_Individual
ext_00439,abba en song Superrr,Non-Hate,Not_offensive
ext_00440,That voice....n@VP sir..nVere level song,Non-Hate,Not_offensive
ext_00441,@satishnithyanandam nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. Hogo kong boli magane.,Hate,Offensive_Targeted_Insult_Individual
ext_00442,Seems like they are sallu muvi fans🤣🤣,Hate,Offensive_Targeted_Insult_Group
ext_00443,Prajju yav dress hakudru super aage kantane ..,Non-Hate,Not_offensive
ext_00444,super anna super creative kannadiga,Non-Hate,Not_offensive
ext_00445,Bro nivu adthiro game yavudu,Non-Hate,Not_offensive
ext_00446,super hit song kannada,Non-Hate,Not_offensive
ext_00447,Olle kelsa madudru ban madi......  2020 li idonde gudnews,Non-Hate,Not_offensive
ext_00448,Intaha innu hadugalu kannada industryge beku annuvavaru like madi,Non-Hate,Not_offensive
ext_00449,Slow poison song hit like if u agree,Non-Hate,Not_offensive
ext_00450,Sata bita jaga fill hagede dud,Non-Hate,Not_offensive
ext_00451,I hv one doubt gay gu ivarigu en difference heli,Hate,Offensive_Targeted_Insult_Other
ext_00452,Bro nim maath keli China App hogli Indian App nallu video madalla bidi,Non-Hate,Not_offensive
ext_00453,ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು  all the best from DBOSS fans,Non-Hate,Not_offensive
ext_00454,Nija helidri sir..! Nimma video nodi admele kuda namma bhatiyaru  badalali antha pray madtini.,Non-Hate,Not_offensive
ext_00455,Sir mate communist best antiria nDemocracy li rajakarnigalu kithadtare,Hate,Offensive_Targeted_Insult_Group
ext_00456,E kannalli ennu en  en nodbeko bro,Non-Hate,Not_offensive
ext_00457,Loved vijay prakash sir voice,Non-Hate,Not_offensive
ext_00458,Nange gottu ashwathama ellidane anta,Non-Hate,Not_offensive
ext_00459,Making Nalli crazy star nenapadru...,Non-Hate,Not_offensive
ext_00460,oba mele hogutidane andre navanige melle hogokke sahay madobadallu avan kalu aledu kelage billisoke nodo janare nammalijas,Hate,Offensive_Targeted_Insult_Group
ext_00461,super film kavanadalli kathe,Non-Hate,Not_offensive
ext_00462,Adu igala 1960 ali nadedidu doctor incident,Non-Hate,Not_offensive
ext_00463,Love u shettre,Non-Hate,Not_offensive
ext_00464,Sakkat  matu,Non-Hate,Not_offensive
ext_00465,Alla Darshan fans,Non-Hate,Not_offensive
ext_00466,starting baro music kundavani ಕುಂದಾಪುರದ u remake,Non-Hate,Not_offensive
ext_00467,Bindu gowda hello!.... Koltogiro kobri mithaayi mukdavlene🤭🤙,Hate,Offensive_Targeted_Insult_Individual
ext_00468,@prithvi nayak nayakru suel maklu,Hate,Offensive_Targeted_Insult_Individual
ext_00469,Brother Bindu Gowda du tik tok ban hagirodhru bagge matadidhalala adur bagge video Madi n( Love you u r channel ),Non-Hate,Not_offensive
ext_00470,Lingaraju  m,Non-Hate,Not_offensive
ext_00471,Hands up like madi,Non-Hate,Not_offensive
ext_00472,Hands up avathara,Non-Hate,Not_offensive
ext_00473,anna intha kachada nahigallna roast madodralli tapenilla asn dialogue  daritapdhorna kshamisbodhu thap daari hiddhornallla  nim jothe iddhivi anna,Hate,Offensive_Targeted_Insult_Other
ext_00474,Nimge henge gotthu neevu en alle idra,Hate,Offensive_Targeted_Insult_Individual
ext_00475,Super ri boss lovely jai Kiccha Fan's jai rakshith Shetty boss,Non-Hate,Not_offensive
ext_00476,Over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....,Hate,Offensive_Targeted_Insult_Individual
ext_00477,Ellanu KGF ge yaak compare maadtiyaa guru,Hate,Offensive_Targeted_Insult_Individual
ext_00478,I love you RAKSHIT...,Non-Hate,Not_offensive
ext_00479,Ega ha ashvathama ellidhane,Non-Hate,Not_offensive
ext_00480,Super bro 🤣🤣🤣🤣,Non-Hate,Not_offensive
ext_00481,Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha etara madidre dhesha development aagoke saadyana,Hate,Offensive_Targeted_Insult_Group
ext_00482,ಆಗೇ ಆಗತ್ತೆ 50 million + just wait,Non-Hate,Not_offensive
ext_00483,@Yashas Cp pakka,Non-Hate,Not_offensive
ext_00484,Movie chenagide hogi nodi,Non-Hate,Not_offensive
